MassiveID	filename	SampleType	SampleTypeSub1	ENVOEnvironmentMaterial	UBERONBodyPartName	ATTRIBUTE_SampleTypemanual	ATTRIBUTE_Habitat	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_rainfall	ATTRIBUTE_elevation	ATTRIBUTE_shore_dist	ATTRIBUTE_shore_dist_Range
MSV000085129	02298_Pl_6.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2298.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 12:18	United States of America	not applicable	21.63823399|-158.058546	500	not applicable	MSV000085129_2298	not applicable	not applicable	not applicable	1245.246	1.0	1.0	1245.246
MSV000085129	02320_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2320.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:10	United States of America	not applicable	21.63737501|-158.057654	0	not applicable	MSV000085129_2320	not applicable	not applicable	not applicable	1245.246	1.355806	1.355806	1245.246
MSV000085129	02321_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2321.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:15	United States of America	not applicable	21.63749202|-158.05759	0	not applicable	MSV000085129_2321	not applicable	not applicable	not applicable	1245.246	1.0	1.0	1245.246
MSV000085129	02322_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2322.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:18	United States of America	not applicable	21.63749898|-158.057643	0	not applicable	MSV000085129_2322	not applicable	not applicable	not applicable	1245.246	1.0	1.0	1245.246
MSV000085129	02332_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2332.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:10	United States of America	not applicable	21.635546|-158.054904	400	not applicable	MSV000085129_2332	not applicable	not applicable	not applicable	1283.648	15.22702	15.22702	1283.648
MSV000085129	02333_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2333.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:15	United States of America	not applicable	21.63555203|-158.054881	400	not applicable	MSV000085129_2333	not applicable	not applicable	not applicable	1283.648	11.95351	11.95351	1283.648
MSV000085129	02334_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2334.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:18	United States of America	not applicable	21.63551196|-158.054845	400	not applicable	MSV000085129_2334	not applicable	not applicable	not applicable	1283.648	11.95351	11.95351	1283.648
MSV000085129	02344_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2344.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:10	United States of America	not applicable	21.63332001|-158.052089	800	not applicable	MSV000085129_2344	not applicable	not applicable	not applicable	1323.67	18.24394	18.24394	1323.67
MSV000085129	02345_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2345.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:15	United States of America	not applicable	21.63335597|-158.052154	800	not applicable	MSV000085129_2345	not applicable	not applicable	not applicable	1323.67	18.24394	18.24394	1323.67
MSV000085129	02346_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2346.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:18	United States of America	not applicable	21.63335304|-158.052285	800	not applicable	MSV000085129_2346	not applicable	not applicable	not applicable	1323.67	17.06368	17.06368	1323.67
MSV000085129	02356_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2356.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:04	United States of America	not applicable	21.63289304|-158.051123	0	not applicable	MSV000085129_2356	not applicable	not applicable	not applicable	1357.352	17.09227	17.09227	1357.352
MSV000085129	02357_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2357.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:13	United States of America	not applicable	21.63299304|-158.051065	0	not applicable	MSV000085129_2357	not applicable	not applicable	not applicable	1357.352	18.49542	18.49542	1357.352
MSV000085129	02358_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2358.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:21	United States of America	not applicable	21.63303|-158.051102	0	not applicable	MSV000085129_2358	not applicable	not applicable	not applicable	1357.352	18.49542	18.49542	1357.352
MSV000085129	02368_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2368.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:10	United States of America	not applicable	21.63102999|-158.047911	400	not applicable	MSV000085129_2368	not applicable	not applicable	not applicable	1395.904	23.0	23.0	1395.904
MSV000085129	02369_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2369.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:10	United States of America	not applicable	21.63102999|-158.047911	400	not applicable	MSV000085129_2369	not applicable	not applicable	not applicable	1395.904	23.0	23.0	1395.904
MSV000085129	02370_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2370.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:10	United States of America	not applicable	21.63102999|-158.047911	400	not applicable	MSV000085129_2370	not applicable	not applicable	not applicable	1395.904	23.0	23.0	1395.904
MSV000085129	02380_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2380.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:40	United States of America	not applicable	21.63056597|-158.044273	800	not applicable	MSV000085129_2380	not applicable	not applicable	not applicable	1461.652	29.84057	29.84057	1461.652
MSV000085129	02381_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2381.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:40	United States of America	not applicable	21.63056597|-158.044273	800	not applicable	MSV000085129_2381	not applicable	not applicable	not applicable	1461.652	29.84057	29.84057	1461.652
MSV000085129	02382_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2382.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:40	United States of America	not applicable	21.63056597|-158.044273	800	not applicable	MSV000085129_2382	not applicable	not applicable	not applicable	1461.652	29.84057	29.84057	1461.652
MSV000085129	02392_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2392.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:15	United States of America	not applicable	21.63032801|-158.042535	0	not applicable	MSV000085129_2392	not applicable	not applicable	not applicable	1495.045	53.65146	53.65146	1495.045
MSV000085129	02393_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2393.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:15	United States of America	not applicable	21.63032801|-158.042535	0	not applicable	MSV000085129_2393	not applicable	not applicable	not applicable	1495.045	53.65146	53.65146	1495.045
MSV000085129	02394_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2394.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:15	United States of America	not applicable	21.63032801|-158.042535	0	not applicable	MSV000085129_2394	not applicable	not applicable	not applicable	1495.045	53.65146	53.65146	1495.045
MSV000085129	02404_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2404.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:44	United States of America	not applicable	21.63076999|-158.039635	400	not applicable	MSV000085129_2404	not applicable	not applicable	not applicable	1527.714	66.13103	66.13103	1527.714
MSV000085129	02405_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2405.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:44	United States of America	not applicable	21.63076999|-158.039635	400	not applicable	MSV000085129_2405	not applicable	not applicable	not applicable	1527.714	66.13103	66.13103	1527.714
MSV000085129	02406_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2406.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:44	United States of America	not applicable	21.63076999|-158.039635	400	not applicable	MSV000085129_2406	not applicable	not applicable	not applicable	1527.714	66.13103	66.13103	1527.714
MSV000085129	02416_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2416.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 13:19	United States of America	not applicable	21.62911297|-158.036846	800	not applicable	MSV000085129_2416	not applicable	not applicable	not applicable	1567.248	80.4678	80.4678	1567.248
MSV000085129	02417_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2417.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 13:19	United States of America	not applicable	21.62911297|-158.036846	800	not applicable	MSV000085129_2417	not applicable	not applicable	not applicable	1567.248	80.4678	80.4678	1567.248
MSV000085129	02418_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2418.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 13:19	United States of America	not applicable	21.62911297|-158.036846	800	not applicable	MSV000085129_2418	not applicable	not applicable	not applicable	1567.248	80.4678	80.4678	1567.248
MSV000085129	02428_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2428.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:10	United States of America	not applicable	21.62209304|-158.019156	0	not applicable	MSV000085129_2428	not applicable	not applicable	not applicable	1910.119	159.159	159.159	1910.119
MSV000085129	02429_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2429.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:10	United States of America	not applicable	21.62209304|-158.019156	0	not applicable	MSV000085129_2429	not applicable	not applicable	not applicable	1910.119	159.159	159.159	1910.119
MSV000085129	02430_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2430.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:10	United States of America	not applicable	21.62209304|-158.019156	0	not applicable	MSV000085129_2430	not applicable	not applicable	not applicable	1910.119	159.159	159.159	1910.119
MSV000085129	02440_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2440.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:25	United States of America	not applicable	21.62068103|-158.017351	400	not applicable	MSV000085129_2440	not applicable	not applicable	not applicable	1965.344	176.7552	176.7552	1965.344
MSV000085129	02441_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2441.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:25	United States of America	not applicable	21.62068103|-158.017351	400	not applicable	MSV000085129_2441	not applicable	not applicable	not applicable	1965.344	176.7552	176.7552	1965.344
MSV000085129	02442_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2442.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:25	United States of America	not applicable	21.62068103|-158.017351	400	not applicable	MSV000085129_2442	not applicable	not applicable	not applicable	1965.344	176.7552	176.7552	1965.344
MSV000085129	02452_Pl_8.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2452.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:35	United States of America	not applicable	21.61986002|-158.015093	700	not applicable	MSV000085129_2452	not applicable	not applicable	not applicable	2026.731	208.6149	208.6149	2026.731
MSV000085129	02453_Pl_8.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2453.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:35	United States of America	not applicable	21.61986002|-158.015093	700	not applicable	MSV000085129_2453	not applicable	not applicable	not applicable	2026.731	208.6149	208.6149	2026.731
MSV000085129	02454_Pl_8.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2454.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:35	United States of America	not applicable	21.61986002|-158.015093	700	not applicable	MSV000085129_2454	not applicable	not applicable	not applicable	2026.731	208.6149	208.6149	2026.731
MSV000085129	02464_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2464.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 10:48	United States of America	not applicable	21.62018197|-158.014384	0	not applicable	MSV000085129_2464	not applicable	not applicable	not applicable	2026.731	187.7697	187.7697	2026.731
MSV000085129	02465_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2465.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 10:48	United States of America	not applicable	21.62018197|-158.014384	0	not applicable	MSV000085129_2465	not applicable	not applicable	not applicable	2026.731	187.7697	187.7697	2026.731
MSV000085129	02466_Pl_1.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2466.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 10:48	United States of America	not applicable	21.62018197|-158.014384	0	not applicable	MSV000085129_2466	not applicable	not applicable	not applicable	2026.731	187.7697	187.7697	2026.731
MSV000085129	02476_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2476.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:35	United States of America	not applicable	21.62013796|-158.011175	400	not applicable	MSV000085129_2476	not applicable	not applicable	not applicable	2163.144	192.1983	192.1983	2163.144
MSV000085129	02477_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2477.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:35	United States of America	not applicable	21.62013796|-158.011175	400	not applicable	MSV000085129_2477	not applicable	not applicable	not applicable	2163.144	192.1983	192.1983	2163.144
MSV000085129	02478_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2478.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:35	United States of America	not applicable	21.62013796|-158.011175	400	not applicable	MSV000085129_2478	not applicable	not applicable	not applicable	2163.144	192.1983	192.1983	2163.144
MSV000085129	02488_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2488.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:55	United States of America	not applicable	21.61748702|-158.009308	800	not applicable	MSV000085129_2488	not applicable	not applicable	not applicable	2160.98	203.6439	203.6439	2160.98
MSV000085129	02489_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2489.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:55	United States of America	not applicable	21.61748702|-158.009308	800	not applicable	MSV000085129_2489	not applicable	not applicable	not applicable	2160.98	203.6439	203.6439	2160.98
MSV000085129	02490_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2490.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:55	United States of America	not applicable	21.61748702|-158.009308	800	not applicable	MSV000085129_2490	not applicable	not applicable	not applicable	2160.98	203.6439	203.6439	2160.98
MSV000085129	02512_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2512.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 12:30	United States of America	not applicable	21.59204501|-157.95775	400	not applicable	MSV000085129_2512	not applicable	not applicable	not applicable	4461.439	655.0392	655.0392	4461.439
MSV000085129	02513_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2513.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 12:30	United States of America	not applicable	21.59204501|-157.95775	400	not applicable	MSV000085129_2513	not applicable	not applicable	not applicable	4461.439	655.0392	655.0392	4461.439
MSV000085129	02514_Pl_5.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2514.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 12:30	United States of America	not applicable	21.59204501|-157.95775	400	not applicable	MSV000085129_2514	not applicable	not applicable	not applicable	4461.439	655.0392	655.0392	4461.439
MSV000085129	02524_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2524.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 10:30	United States of America	not applicable	21.59369297|-157.9586	800	not applicable	MSV000085129_2524	not applicable	not applicable	not applicable	4461.439	621.954	621.954	4461.439
MSV000085129	02525_Pl_9.mzML	plant	plant_angiospermae		shoot system	PlantShoot	Terrestrial	39376|Stachytarpheta cayennensis	2020	solid material, frozen	methanol-water (4:1)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2525.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 10:30	United States of America	not applicable	21.59369297|-157.9586	800	not applicable	MSV000085129_2525	not applicable	not applicable	not applicable	4461.439	621.954	621.954	4461.439
