MassiveID,filename,SampleType,ENVOEnvironmentMaterial,UBERONBodyPartName,NCBITaxonomy,LatitudeandLongitude,SampleCollectionDateandTime,DepthorAltitudeMeters,SampleTypeSub1,YearOfAnalysis,SampleCollectionMethod,SampleExtractionMethod,InternalStandardsUsed,MassSpectrometer,IonizationSourceAndPolarity,ChromatographyAndPhase,SubjectIdentifierAsRecorded,AgeInYears,BiologicalSex,TermsofPosition,HealthStatus,DOIDCommonName,ComorbidityListDOIDIndex,Country,HumanPopulationDensity,qiita_sample_name
MSV000083889,2019_3_04_SIO_DOM_2.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,3/4/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_16_SIO_DOM_1.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/16/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_16_SIO_DOM_2.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/16/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_17_SIO_DOM_1.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/17/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_17_SIO_DOM_2.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/17/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_18_SIO_DOM_1.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/18/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_18_SIO_DOM_2.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/18/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_19_SIO_DOM_1.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/19/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_19_SIO_DOM_2.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/19/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_20_SIO_DOM_1.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/20/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_5_20_SIO_DOM_2.mzXML,environmental,sea water,not applicable,not applicable,32.867|-117.25739,5/20/2019,0,dissolvedorganicmatter_water_saline,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_1_XX_PPL_Blank_1_BLNKIB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_2_XX_PPL_Blank_2_BLNKIB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000083889,2019_2_XX_PPL_Blank_3_BLNKIB.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2019,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
