MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	ATTRIBUTE_colonization_strain	ATTRIBUTE_strain	ATTRIBUTE_colonization	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000096039	feces_3xtg_167.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 75	1.0	male	feces					2021-08-25T00:00:00Z	United States of America					GF B6	GF	B6										
MSV000096039	feces_3xtg_168.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 75	1.0	male	feces					2021-08-25T00:00:00Z	United States of America					GF B6	GF	B6										
MSV000096039	feces_3xtg_169.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 75	1.0	male	feces					2021-08-25T00:00:00Z	United States of America					GF B6	GF	B6										
MSV000096039	feces_3xtg_170.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 89	1.0	male	feces					2021-11-01T00:00:00Z	United States of America					GF 3XTG	GF	3XTG										
MSV000096039	feces_3xtg_171.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 89	1.0	male	feces					2021-11-01T00:00:00Z	United States of America					GF 3XTG	GF	3XTG										
MSV000096039	feces_3xtg_172.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 76	1.0	male	feces					2021-11-01T00:00:00Z	United States of America					GF B6	GF	B6										
MSV000096039	feces_3xtg_173.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 76	1.0	male	feces					2021-11-01T00:00:00Z	United States of America					GF B6	GF	B6										
MSV000096039	feces_3xtg_174.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 76	1.0	male	feces					2021-11-01T00:00:00Z	United States of America					GF B6	GF	B6										
MSV000096039	feces_5xfad_1.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.1666666667	male	feces					2021-01-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_2.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.1666666667	male	feces					2021-01-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_3.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.1666666667	male	feces					2021-01-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_4.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.1666666667	male	feces					2021-01-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_5.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.1666666667	male	feces					2021-01-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_6.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.1666666667	male	feces					2021-01-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_7.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.25	male	feces					2021-02-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_8.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.25	male	feces					2021-02-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_9.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.25	male	feces					2021-02-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_10.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.25	male	feces					2021-02-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_11.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.25	male	feces					2021-02-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_12.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.25	male	feces					2021-02-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_13.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.1666666667	male	feces					2021-02-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_14.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.1666666667	male	feces					2021-02-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_15.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.3333333333	male	feces					2021-03-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_16.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.3333333333	male	feces					2021-03-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_17.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.3333333333	male	feces					2021-03-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_18.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.3333333333	male	feces					2021-03-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_19.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.3333333333	male	feces					2021-03-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_20.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.3333333333	male	feces					2021-03-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_21.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.08333333333	female	feces					2021-01-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_22.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.08333333333	female	feces					2021-01-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_23.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 124	0.1666666667	male	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_24.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 124	0.1666666667	male	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_25.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.1666666667	female	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_26.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.1666666667	female	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_27.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.08333333333	female	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_28.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.08333333333	female	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_29.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.1666666667	male	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_30.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.1666666667	male	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_31.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.1666666667	male	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_32.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.1666666667	male	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_33.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.1666666667	female	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_34.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.1666666667	female	feces					2021-02-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_35.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.08333333333	female	feces					2021-02-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_36.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.08333333333	female	feces					2021-02-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_37.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 124	0.25	male	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_38.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 124	0.25	male	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_39.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.25	female	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_40.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.25	female	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_41.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.1666666667	female	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_42.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.1666666667	female	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_43.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.25	male	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_44.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.25	male	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_45.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.25	male	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_46.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 131	0.25	male	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_47.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.3333333333	female	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_48.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.3333333333	female	feces					2021-03-15T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_49.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.1666666667	female	feces					2021-03-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_50.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.1666666667	female	feces					2021-03-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_51.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.4166666667	female	feces					2022-05-20T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_52.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.4166666667	female	feces					2022-05-20T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_53.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.3333333333	female	feces					2022-05-20T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_54.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.3333333333	female	feces					2022-05-20T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_55.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.3333333333	female	feces					2022-05-20T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_56.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.3333333333	female	feces					2022-05-20T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_57.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.3333333333	male	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_58.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.3333333333	male	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_59.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.1666666667	male	feces					2022-02-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_60.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.1666666667	male	feces					2022-02-15T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_63.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 165	0.4166666667	male	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_64.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 165	0.4166666667	male	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_65.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.25	female	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_66.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.25	female	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_67.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.1666666667	male	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_68.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.1666666667	male	feces					2022-05-20T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_69.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.5	male	feces					2021-05-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_70.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.5	male	feces					2021-05-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_71.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.5	male	feces					2021-05-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_72.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.5	male	feces					2021-05-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_73.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.4166666667	male	feces					2021-04-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_74.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.4166666667	male	feces					2021-04-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_75.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.4166666667	male	feces					2021-04-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_76.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.4166666667	male	feces					2021-04-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_77.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.4166666667	male	feces					2021-04-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_78.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.3333333333	male	feces					2021-04-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
