MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ATTRIBUTE_stg	ATTRIBUTE_field	ATTRIBUTE_filtered_0.22um	ATTRIBUTE_light	ATTRIBUTE_Source	ATTRIBUTE_Polymorphism	filename_old
MSV000097813	H4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	H4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_H4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	filtered	light	Capsule_Fluid	opaque	H4_040525-02_St32_filtered_field_#4
MSV000097813	I4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	I4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_I4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	filtered	light	Capsule_Fluid	opaque	I4_040525-02_St32_filtered_field_#5
MSV000097813	J4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	J4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_J4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	filtered	light	Capsule_Fluid	opaque	J4_040525-02_St32_filtered_field_#6
MSV000097813	K4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	K4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_K4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	filtered	light	Capsule_Fluid	opaque	K4_040525-02_St32_filtered_field_#7
MSV000097813	L4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	L4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_L4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	unfiltered	light	Capsule_Fluid	opaque	L4_040525-02_St32_unfiltered_field_#1
MSV000097813	M4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	M4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_M4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	unfiltered	light	Capsule_Fluid	opaque	M4_040525-02_St32_unfiltered_field_#2
MSV000097813	N4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	N4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_N4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	unfiltered	light	Capsule_Fluid	opaque	N4_040525-02_St32_unfiltered_field_#3
MSV000097813	O4_040525-02.mzML	culture_multiplespecies	biofluid	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	O4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_O4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	unfiltered	light	Capsule_Fluid	opaque	O4_040525-02_St32_unfiltered_field_#4
MSV000097813	P4_040525-02.mzML	culture_multiplespecies	salamander	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	P4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_P4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	unfiltered	light	Capsule	opaque	P4_040525-02_St32_eggcapsule_#1
MSV000097813	Q4_040525-02.mzML	culture_multiplespecies	salamander	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Q4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_Q4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	unfiltered	light	Capsule	opaque	Q4_040525-02_St32_eggcapsule_#2
MSV000097813	R4_040525-02.mzML	culture_multiplespecies	salamander	43114|Ambystoma maculatum	2025	solid material, frozen, lyophilized	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	R4_040525-02	0	not specified	organism substance	not applicable	healthy	no disease reported	not applicable	040525_1600	United States of America	Rural	40.043494 | -77.330291	1500	not specified	MSV000097813_R4_040525-02	Infancy (<2 yrs)	UBERON:0000463	no disease reported	species	Vertebrates	aquatic biome	pond water			32	field	unfiltered	light	Capsule	opaque	R4_040525-02_St32_eggcapsule_#3
MSV000097813	Blank_prerun.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_prerun	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	MSV000097813_Blank_prerun	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_prerun
MSV000097813	Blank_01.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_01
MSV000097813	Blank_02.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_02
MSV000097813	Blank_03.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_03
MSV000097813	Blank_04.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_04
MSV000097813	Blank_05.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_05
MSV000097813	Blank_06.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_06
MSV000097813	Blank_07.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_07
MSV000097813	Blank_08.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_08
MSV000097813	Blank_09.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_09
MSV000097813	Blank_10.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_10
MSV000097813	Blank_11.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_11
MSV000097813	Blank_12.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_12
MSV000097813	Blank_13.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_13
MSV000097813	Blank_14.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_14
MSV000097813	Blank_15.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_15
MSV000097813	Blank_16.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_16
MSV000097813	Blank_17.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_17	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_17	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_17
MSV000097813	Blank_18.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_18	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_18	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_18
MSV000097813	Blank_19.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_19	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_19	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_19
MSV000097813	Blank_20.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_20	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_20	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_20
MSV000097813	Blank_21.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_21	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_21	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_21
MSV000097813	Blank_22.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	Blank_22	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_Blank_22	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Blank_22
MSV000097813	QCmix_01.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_01
MSV000097813	QCmix_02.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_02
MSV000097813	QCmix_03.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_03
MSV000097813	QCmix_04.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_04
MSV000097813	QCmix_05.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_05
MSV000097813	QCmix_06.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_06
MSV000097813	QCmix_07.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_07
MSV000097813	QCmix_08.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_08
MSV000097813	QCmix_09.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_09
MSV000097813	QCmix_10.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_10
MSV000097813	QCmix_11.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	QCmix_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	MSV000097813_QCmix_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	QCmix_11
