MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	Tube	ATTRIBUTE_Strain	ATTRIBUTE_Clutch	ATTRIBUTE_Tissue	ATTRIBUTE_SquidNumber
MSV000097783	154_APO_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	154_APO_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_154_APO_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	154	APO	41	Eye	7
MSV000097783	155_APO_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	155_APO_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_155_APO_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	155	APO	41	Eye	7
MSV000097783	156_APO_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	156_APO_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_156_APO_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	156	APO	41	Eye	7
MSV000097783	157_APO_41_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	157_APO_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_157_APO_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	157	APO	41	LO	6
MSV000097783	158_APO_41_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	158_APO_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_158_APO_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	158	APO	41	LO	7
MSV000097783	159_APO_41_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	159_APO_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_159_APO_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	159	APO	41	LO	7
MSV000097783	160_APO_41_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	160_APO_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_160_APO_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	160	APO	41	LO	7
MSV000097783	161_APO_41_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	161_APO_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_161_APO_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	161	APO	41	LO	7
MSV000097783	162_APO_41_LO.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	162_APO_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_162_APO_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	162	APO	41	LO	7
MSV000097783	163_ES114_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	163_ES114_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_163_ES114_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	163	ES114	41	Skin	7
MSV000097783	164_ES114_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	164_ES114_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_164_ES114_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	164	ES114	41	Skin	7
MSV000097783	165_ES114_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	165_ES114_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_165_ES114_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	165	ES114	41	Skin	7
MSV000097783	166_ES114_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	166_ES114_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_166_ES114_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	166	ES114	41	Skin	6
MSV000097783	167_ES114_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	167_ES114_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_167_ES114_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	167	ES114	41	Skin	6
MSV000097783	168_ES114_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	168_ES114_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_168_ES114_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	168	ES114	41	Skin	6
MSV000097783	169_ES114_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	169_ES114_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_169_ES114_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	169	ES114	41	Eye	7
MSV000097783	170_ES114_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	170_ES114_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_170_ES114_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	170	ES114	41	Eye	7
MSV000097783	171_ES114_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	171_ES114_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_171_ES114_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	171	ES114	41	Eye	7
MSV000097783	172_ES114_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	172_ES114_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_172_ES114_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	172	ES114	41	Eye	6
MSV000097783	173_ES114_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	173_ES114_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_173_ES114_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	173	ES114	41	Eye	6
MSV000097783	174_ES114_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	174_ES114_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_174_ES114_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	174	ES114	41	Eye	6
MSV000097783	175_ES114_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	175_ES114_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_175_ES114_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	175	ES114	41	LO	7
MSV000097783	176_ES114_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	176_ES114_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_176_ES114_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	176	ES114	41	LO	7
MSV000097783	177_ES114_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	177_ES114_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_177_ES114_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	177	ES114	41	LO	7
MSV000097783	178_ES114_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	178_ES114_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_178_ES114_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	178	ES114	41	LO	6
MSV000097783	179_ES114_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	179_ES114_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_179_ES114_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	179	ES114	41	LO	6
MSV000097783	180_ES114_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	180_ES114_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_180_ES114_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	180	ES114	41	LO	6
MSV000097783	181_dLux_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	181_dLux_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_181_dLux_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	181	dLux	41	Skin	7
MSV000097783	182_dLux_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	182_dLux_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_182_dLux_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	182	dLux	41	Skin	7
MSV000097783	183_dLux_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	183_dLux_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_183_dLux_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	183	dLux	41	Skin	7
MSV000097783	184_dLux_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	184_dLux_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_184_dLux_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	184	dLux	41	Skin	6
MSV000097783	185_dLux_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	185_dLux_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_185_dLux_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	185	dLux	41	Skin	6
MSV000097783	186_dLux_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	186_dLux_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_186_dLux_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	186	dLux	41	Skin	6
MSV000097783	187_dLux_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	187_dLux_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_187_dLux_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	187	dLux	41	Eye	7
MSV000097783	188_dLux_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	188_dLux_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_188_dLux_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	188	dLux	41	Eye	7
MSV000097783	189_dLux_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	189_dLux_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_189_dLux_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	189	dLux	41	Eye	7
MSV000097783	190_dLux_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	190_dLux_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_190_dLux_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	190	dLux	41	Eye	6
MSV000097783	191_dLux_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	191_dLux_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_191_dLux_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	191	dLux	41	Eye	6
MSV000097783	192_dLux_41_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	192_dLux_41_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_192_dLux_41_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	192	dLux	41	Eye	6
MSV000097783	193_dLux_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	193_dLux_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_193_dLux_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	193	dLux	41	LO	7
MSV000097783	194_dLux_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	194_dLux_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_194_dLux_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	194	dLux	41	LO	7
MSV000097783	195_dLux_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	195_dLux_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_195_dLux_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	195	dLux	41	LO	7
MSV000097783	196_dLux_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	196_dLux_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_196_dLux_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	196	dLux	41	LO	6
MSV000097783	197_dLux_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	197_dLux_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_197_dLux_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	197	dLux	41	LO	6
MSV000097783	198_dLux_41_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	198_dLux_41_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_198_dLux_41_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	198	dLux	41	LO	6
MSV000097783	B1.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	B1	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_B1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	B2.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	B2	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_B2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	B3.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	B3	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_B3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	B4.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	B4	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_B4	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	B5.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	B5	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_B5	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	B6.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	B6	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_B6	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_01.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_01	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
