MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UBERONBodyPartName	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ATTRIBUTE_Days	...
MSV000096491	pool_12_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_13_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_14_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_15_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_16_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_17_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_18_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_19_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_20_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_21_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_22_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_23_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_24_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_25_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_26_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_27_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_28_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_29_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_30_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	pool_31_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America			1			plant litter	not applicable	
MSV000096491	sixmix_1_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_3_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_4_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_5_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_6_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_7_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_8_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_9_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_10_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_11_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_12_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_13_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_14_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_15_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_16_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_17_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_18_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_19_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_20_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_21_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_22_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_23_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_24_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_25_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_26_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_27_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_28_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_29_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_30_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	sixmix_31_POS.mzML	blank_QC	blank_QC	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_1_preinjection_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_2_preinjection_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_3_preinjection_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_4_preinjection_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_5_preinjection_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_6_preinjection_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_8_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_9_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_10_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_11_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_12_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_13_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_14_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_15_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_16_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_17_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_18_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_19_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_20_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_21_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_22_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_23_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_24_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_25_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_26_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_27_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_28_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_29_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_30_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_31_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_32_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_33_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_34_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_35_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_36_20241107234452_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_36_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_37_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Blank_after_recalib_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extra_blank_NEG.mzML	blank_analysis	blank_analysis	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_1_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_2_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_3_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_4_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_5_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_6_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_7_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_8_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_9_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
MSV000096491	Extraction_Blank_10_NEG.mzML	blank_extraction	blank_extraction	not applicable	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)			United States of America			1				not applicable	
