MassiveID	filename	SampleType	NCBITaxonomy	MassSpectrometer	BiologicalSex	AgeInYears	UBERONBodyPartName	HealthStatus	DOIDCommonName	Cluster1	Ethnicity	Social_Economical_Status
MSV000079949	GF3_Jeju4_BD1_01_22243.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Jeju5_BD2_01_22244.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Jeju6_BD3_01_22245.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Kid1_BE11_01_22267.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Kid2_BE12_01_22268.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Kid3_BF1_01_22271.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Kid4_BF2_01_22272.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Liver1_BB5_01_22219.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Liver2_BB6_01_22220.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Liver3_BB7_01_22221.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Liver4_BB8_01_22222.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Liver5_BB9_01_22223.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Lung1_BG7_01_22291.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Lung2_BG8_01_22292.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Lung3_BG9_01_22293.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Lung4_BG10_01_22294.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Lung5_BG11_01_22295.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Mouth_BA11_01_22211.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	oral cavity	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Ovary1_BF5_01_22275.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	ovary	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Ovary2_BF6_01_22276.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	ovary	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Pancreas1_BB10_01_22224.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Pancreas2_BB11_01_22225.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Pancreas3_BB12_01_22226.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Skin1_BA3_01_22203.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of trunk	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Skin2_BA4_01_22204.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of trunk	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Spleen1_BA12_01_22212.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Spleen2_BB1_01_22215.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Spleen3_BB2_01_22216.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Spleen4_BB3_01_22217.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Stomach1_BC1_01_22229.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Stomach2_BC2_01_22230.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Stomach3_BC3_01_22231.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Stool_BA1_01_22201.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	feces	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Thymus_BH8_01_22306.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	thymus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Trach1_BG12_01_22296.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Trach2_BH1_01_22299.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Trach3_BH2_01_22300.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Trach4_BH3_01_22301.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Uterus1_BF7_01_22277.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Uterus2_BF8_01_22278.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Uterus3_BF9_01_22279.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Uterus4_BF10_01_22280.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Uterus5_BF11_01_22281.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Vagina1_BF12_01_22282.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF3_Vagina2_BG1_01_22285.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Adrenal1_BF3_01_22499.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	adrenal gland	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Adrenal2_BF4_01_22500.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	adrenal gland	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Bladder_BE10_01_22492.mzXML	biofluid	10088|Mus	impact HD|MS:1002667	female	not applicable	urine	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Blood_BA2_01_22428.mzXML	biofluid	10088|Mus	impact HD|MS:1002667	female	not applicable	urine	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Brain1_BH9_01_22533.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Brain2_BH10_01_22534.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Brain3_BH11_01_22535.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Brain4_BH12_01_22536.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Cecum1_BD10_01_22478.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Cecum2_BD11_01_22479.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Cecum3_BD12_01_22480.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Cecum4_BE1_01_22483.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Cecum5_BE2_01_22484.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Cecum6_BE3_01_22485.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Cervix_BG2_01_22512.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Colon1_BE4_01_22486.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Colon2_BE5_01_22487.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Colon3_BE6_01_22488.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Colon4_BE7_01_22489.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Colon5_BE8_01_22490.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Colon6_BE9_01_22491.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Duo1_BC4_01_22458.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Duo2_BC5_01_22459.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Duo3_BC6_01_22460.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Duo4_BC7_01_22461.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Duo5_BC8_01_22462.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Duo6_BC9_01_22463.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ear1_BA9_01_22435.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	head or neck skin	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ear2_BA10_01_22436.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	head or neck skin	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Eso1_BH4_01_22528.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Eso2_BH5_01_22529.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Eso3_BH6_01_22530.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Eso4_BH7_01_22531.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Foot1_BA5_01_22431.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Foot2_BA6_01_22432.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Foot3_BA7_01_22433.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Foot4_BA8_01_22434.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Gall_BB4_01_22444.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	gall bladder	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Heart1_BG3_01_22513.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Heart2_BG4_01_22514.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Heart3_BG5_01_22515.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Heart4_BG6_01_22516.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ile1_BD4_01_22472.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ile2_BD5_01_22473.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ile3_BD6_01_22474.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ile4_BD7_01_22475.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ile5_BD8_01_22476.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ile6_BD9_01_22477.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Jeju1_BC10_01_22464.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Jeju2_BC11_01_22465.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Jeju3_BC12_01_22466.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Jeju4_BD1_01_22469.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Jeju5_BD2_01_22470.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Jeju6_BD3_01_22471.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Kid1_BE11_01_22493.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Kid2_BE12_01_22494.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Kid3_BF1_01_22497.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Kid4_BF2_01_22498.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Liver1_BB5_01_22445.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Liver2_BB6_01_22446.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Liver3_BB7_01_22447.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Liver4_BB8_01_22448.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Liver5_BB9_01_22449.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Lung1_BG7_01_22517.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Lung2_BG8_01_22518.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Lung3_BG9_01_22519.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Lung4_BG10_01_22520.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Lung5_BG11_01_22521.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Mouth_BA11_01_22437.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	oral cavity	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ovary1_BF5_01_22501.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	ovary	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Ovary2_BF6_01_22502.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	ovary	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Pancreas1_BB10_01_22450.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Pancreas2_BB11_01_22451.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Pancreas3_BB12_01_22452.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Skin1_BA3_01_22429.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of trunk	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Skin2_BA4_01_22430.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of trunk	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Spleen1_BA12_01_22438.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Spleen2_BB1_01_22441.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Spleen3_BB2_01_22442.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Spleen4_BB3_01_22443.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Stomach1_BC1_01_22455.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Stomach2_BC2_01_22456.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Stomach3_BC3_01_22457.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Stool_BA1_01_22427.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	feces	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Thymus_BH8_01_22532.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	thymus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Trach1_BG12_01_22522.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Trach2_BH1_01_22525.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Trach3_BH2_01_22526.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Trach4_BH3_01_22527.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Uterus1_BF7_01_22503.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Uterus2_BF8_01_22504.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Uterus3_BF9_01_22505.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Uterus4_BF10_01_22506.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Uterus5_BF11_01_22507.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Vagina1_BF12_01_22508.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	GF4_Vagina2_BG1_01_22511.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Germ_Free	not applicable	not applicable
MSV000079949	SPF1_Adrenal1_BF3_01_21919.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	adrenal gland	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Adrenal2_BF4_01_21920.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	adrenal gland	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Bladder_BE10_01_21912.mzXML	biofluid	10088|Mus	impact HD|MS:1002667	female	not applicable	urine	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Blood_BA2_01_21846.mzXML	biofluid	10088|Mus	impact HD|MS:1002667	female	not applicable	urine	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Brain1_BH9_01_21953.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Brain2_BH10_01_21954.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Brain3_BH11_01_21955.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Brain4_BH12_01_21956.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
